artist,lyrics
Imagine Dragons,"If you love somebody
Better tell them why they're here 'cause
They just may run away from you

You'll never know what went well
Then again it just depends on
How long of time is left for you

I've had the highest mountains
I've had the deepest rivers
You can have it all but not til you move it

Now take it in but don't look down

'Cause I'm on top of the world, 'ey
I'm on top of the world, 'ey
Waiting on this for a while now
Paying my dues to the dirt
I've been waiting to smile, 'ey
Been holding it in for a while, 'ey
Take it with me if I can
Been dreaming of this since a child
I'm on top of the world

I've tried to cut these corners
Try to take the easy way out
I kept on falling short of something

I coulda gave up then but
Then again I couldn't have 'cause
I've traveled all this way for something

Now take it in but don't look down

'Cause I'm on top of the world, 'ey
I'm on top of the world, 'ey
Waiting on this for a while now
Paying my dues to the dirt
I've been waiting to smile, 'ey
Been holding it in for a while, 'ey
Take it with me if I can
Been dreaming of this since a child
I'm on top of the world

'Cause I'm on top of the world, 'ey
I'm on top of the world, 'ey
Waiting on this for a while now
Paying my dues to the dirt
I've been waiting to smile, 'ey
Been holding it in for a while, 'ey
Take it with me if I can
Been dreaming of this since a child

And I know it's hard when you're falling down
And it's a long way up when you hit the ground
Get up now, get up, get up now

And I know it's hard when you're falling down
And it's a long way up when you hit the ground
Get up now, get up, get up now

'Cause I'm on top of the world, 'ey
I'm on top of the world, 'ey
Waiting on this for a while now
Paying my dues to the dirt
I've been waiting to smile, 'ey
Been holding it in for a while, 'ey
Take it with me if I can
Been dreaming of this since a child
I'm on top of the world"
Imagine Dragons,"Try to hear my voice
You can leave, now it's your choice

Maybe if I fall asleep, I won't breathe right
Maybe if I leave tonight, I won't come back

I said it before, I won't say it again
Love is a game to you, it's not pretend
Maybe if I fall asleep, I won't breathe right

Can nobody hear me?
I've got a lot that's on my mind
I cannot breathe
Can you hear it, too?

You kiss and you kiss
And you love and you love
You've got a history list and the rest is above
And if you're warm then you can't relate to me
From the floor to the floor
And the sky to the sky
You've got to love and adore and the rest is a lie
And if you're warm, then you can't relate to me

I said it before, I won't say it again
Love is a game to you, let's not pretend
Maybe if I fall asleep, I won't breathe right, right, right

Can nobody hear me?
I've got a lot that's on my mind
I cannot breathe
Can you hear it, too?

Leave your shoes at the door, baby
I am all you adore, lately
Come with me and we will run away

Can nobody hear me?
I've got a lot that's on my mind
I cannot breathe
Can you hear it, too?
Can nobody hear me?
I've got a lot that's on my mind
I cannot breathe
Can you hear it, too?"
Imagine Dragons,"Early morning, take me over
Father father father, take me to the top
Oh oh oh oh
Early morning, wake me up
Father father father, this is not enough
Oh oh oh oh

Hey! That sends my mind up
I get the short end of it
Oh I love to be, I love to be the underdog
Hey! That sends my mind up
I get the short end of it
Oh I love to be, I love to be the underdog
Hey!
The underdog
Hey!
I’m the underdog
Hey!

Early evening, settling down
Father father father, who am I to play?
Oh oh oh oh
Early evening, hush me over
Father father father, are we just the same?
Oh oh oh oh

Hey! That sends my mind up
I get the short end of it
Oh I love to be, I love to be the underdog
Hey! That sends my mind up
I get the short end of it
Oh I love to be, I love to be the underdog
Hey!
The underdog
Hey!
I’m the underdog
Hey!

Living in the low life
Low life
Low life
Living in the low life
Low life
Low life
Living in the low life

Hey! That sends my mind up
I get the short end of it
Oh I love to be, I love to be the underdog
Hey! That sends my mind up
I get the short end of it
Oh I love to be, I love to be the underdog
Hey!
The underdog
Hey!
I love to be the underdog
Hey!
The underdog
Hey!
The underdog
Hey!
The underdog
The underdog
Hey!"
Imagine Dragons,"Who knows how long?
I've been awake now
The shadows on my wall don’t sleep
They keep calling me
Beckoning

Who knows what’s right?
The lies keep getting thinner
My age has never made me wise
But I keep pushing on and on and on and on

There’s nothing left to say now oh oh
There’s nothing left to say now oh oh

I’m giving up, giving up he he
Giving up now
I’m giving up, giving up he he
Giving up now

There’s nothing left to say now oh oh
There’s nothing left to say now oh oh

I’m giving up, giving up he he
Giving up now
I’m giving up, giving up he he
Giving up now

Below, my soul
I’m feelin’ injured
Collapsing as it sees the pain
If I could only shut it out

I’ve come too far to see the end now
Even if my way is wrong
But I keep pushing on and on and on and on

There’s nothing left to say now oh oh
There’s nothing left to say now oh oh

I’m giving up, giving up he he
Giving up now
I’m giving up, giving up he he
Giving up now

There’s nothing left to say now oh oh
There’s nothing left to say now oh oh

I’m giving up, giving up he he
Giving up now
I’m giving up, giving up he he
Giving up now

I keep fallin’, I keep fallin’ down
I keep fallin’, I keep fallin’ down

I keep fallin’, I keep fallin’ down
I keep fallin’, I keep fallin’ down

If you could only save me
I'm drowning in the waters of myself

There’s nothing left to say now oh oh
There’s nothing left to say now oh oh

I’m giving up, giving up he he
Giving up now
I’m giving up, giving up he he
Giving up now

There’s nothing left to say now oh oh
There’s nothing left to say now oh oh

I’m giving up, giving up he he
Giving up now
I’m giving up, giving up he he
Giving up now

Where do we go from here?
I threw some rocks up at your window
I broke some rocks right through your window

Timber timber, we’re falling down
Let the forest hear us out

Bumba rumba rum awh awh
Bumba rumba rum awh awh

Why can’t I see what’s right in front of me

We fall, we falling
We fall, we falling
We fall, we falling
We fall, we falling"
Imagine Dragons,"Falling too fast to prepare for this
Tripping in the world could be dangerous
Everybody circling, it's vulturous
Negative, nepotist

Everybody waiting for the fall of man
Everybody praying for the end of times
Everybody hoping they could be the one
I was born to run, I was born for this

Whip, whip
Run me like a racehorse
Pull me like a ripcord
Break me down and build me up
I wanna be the slip, slip
Word upon your lip, lip
Letter that you rip, rip
Break me down and build me up

Whatever it takes
'Cause I love the adrenaline in my veins
I do whatever it takes
'Cause I love how it feels when I break the chains
Whatever it takes
You take me to the top I'm ready for
Whatever it takes
'Cause I love the adrenaline in my veins
I do what it takes

Always had a fear of being typical
Looking at my body feeling miserable
Always hanging on to the visual
I wanna be invisible

Looking at my years like a martyrdom
Everybody needs to be a part of 'em
Never be enough, I'm the prodigal son
I was born to run, I was born for this

Whip, whip
Run me like a racehorse
Pull me like a ripcord
Break me down and build me up
I wanna be the slip, slip
Word upon your lip, lip
Letter that you rip, rip
Break me down and build me up

Whatever it takes
'Cause I love the adrenaline in my veins
I do whatever it takes
'Cause I love how it feels when I break the chains
Whatever it takes
You take me to the top, I'm ready for
Whatever it takes
'Cause I love the adrenaline in my veins
I do what it takes

Hypocritical, egotistical
Don't wanna be the parenthetical, hypothetical
Working onto something that I'm proud of, out of the box
An epoxy to the world and the vision we've lost
I'm an apostrophe
I'm just a symbol to remind you that there's more to see
I'm just a product of the system, a catastrophe
And yet a masterpiece, and yet I'm half-diseased
And when I am deceased
At least I go down to the grave and die happily
Leave the body and my soul to be a part of thee
I do what it takes

Whatever it takes
'Cause I love the adrenaline in my veins
I do whatever it takes
'Cause I love how it feels when I break the chains
Whatever it takes
You take me to the top, I'm ready for
Whatever it takes
'Cause I love the adrenaline in my veins
I do what it takes"
Imagine Dragons,"Will you hold the line?
When every one of them is giving up or giving in, tell me
In this house of mine?
Nothing ever comes without a consequence or cost, tell me
Will the stars align?
Will heaven step in? Will it save us from our sin? Will it?
'Cause this house of mine stands strong

That's the price you pay
Leave behind your heartache, cast away
Just another product of today
Rather be the hunter than the prey
And you're standing on the edge, face up 'cause you're a

Natural
A beating heart of stone
You gotta be so cold
To make it in this world
Yeah, you're a natural
Living your life cutthroat
You gotta be so cold
Yeah, you're a natural

Will somebody
Let me see the light within the dark trees' shadows and
What's happenin'?
Lookin' through the glass find the wrong within the past knowin'
We are the youth
Cut until it bleeds, not a world without the peace, facing
A bit of the truth, the truth

That's the price you pay
Leave behind your heartache, cast away
Just another product of today
Rather be the hunter than the prey
And you're standing on the edge, face up 'cause you're a

Natural
A beating heart of stone
You gotta be so cold
To make it in this world
Yeah, you're a natural
Living your life cutthroat
You gotta be so cold
Yeah, you're a natural

Deep inside me, I'm fading to black, I'm fading
Took an oath by the blood of my hand, won't break it
I can taste it, the end is upon us, I swear
Gonna make it
I'm gonna make it

Natural
A beating heart of stone
You gotta be so cold
To make it in this world
Yeah, you're a natural
Living your life cutthroat
You gotta be so cold
Yeah, you're a natural

Natural
Yeah, you're a natural"
Imagine Dragons,"How many lies do we have to tell
To keep from saying that I wish you well?
How many times said I'm movin' on?
How many times that false alarm goes off (goes off)
Goes off (goes off)
I know I’ll see you tomorrow

'Cause I'm bad to letting you go, letting you go
Letting you go, letting you go
Movin' on, movin' on, movin' on, movin' on
I'm ready to go, ready to go
Ready to throw, ready to throw
You're my boomerang boomerang
You're my boomerang boomerang

How many tears do we have to cry?
How many sleepless, lonely nights?
To work it up, is it worth enough?
Should we go ahead or should we turn around?
I know I’ll see you tomorrow

'Cause I'm bad to letting you go, letting you go
Letting you go, letting you go
Movin' on, movin' on, movin' on, movin' on
I'm ready to go, ready to go
Ready to throw, ready to throw
You're my boomerang boomerang
You're my boomerang boomerang

Just because it isn't easy it doesn't means that it's wrong
Everything that we've been workin' on, workin' on so long
Ooh, ooh, ooh

You're my boomerang boomerang (ooh)
You're my boomerang boomerang
You're my boomerang boomerang
You're my booma-booma-rang-rang
Letting you go, letting you go (booma-rang-rang)
Letting you go, letting you go (booma-rang-rang)
Movin' on, movin' on (booma-rang-rang)
Movin' on, movin' on (booma-rang-rang)
Ready to go, ready to go (booma-rang-rang)
Ready to throw, ready to throw
You're my boomerang boomerang
You're my boomerang boomerang
Letting you go, letting you go (booma-rang-rang)
Letting you go, letting you go (booma-rang-rang)
Movin' on, movin' on (booma-rang-rang)
Movin' on, movin' on (booma-rang-rang)
Ready to go, ready to go (booma-rang-rang)
Ready to throw, ready to throw
You're my boomerang boomerang
You're my boomerang boomerang"
Imagine Dragons,"All my life I've been sittin' at the table
Watchin' them kids, they're living in a fable
Looks, luck, money and never left a'wishin'
But now it's 'bout time to raise up and petition

All my life I've been sittin' at the table
Watching them kids, they're living in a fable
Looks, luck, money and never left a'wishin'
Now it's 'bout time to stand up and petition

'Cause I've been wondering
When you gonna see I'm not for sale
I've been questioning
When you gonna see I'm not a part of your machine
Not a part of your machine

I'm not scared of what you're gonna tell me
No, I'm not scared of the beast in the belly
Fill my cup with endless ambition
And paint this town with my very own vision

I'm not scared of what you're gonna tell me
And I'm not scared of the beast in the belly
Fill my cup with endless ambition
And paint this town with my very own vision

'Cause I've been wondering
When you gonna see I'm not for sale
I've been questioning
When you gonna see I'm not a part of your machine
Not a part of your machine
I am the machine

I am the machine

'Cause I've been wondering
When you gonna see I'm not for sale
I've been questioning
When you gonna see I'm not a part of your machine
Not a part of your machine
'Cause I've been wondering
When you gonna see I'm not for sale
I've been questioning
When you gonna see I'm not a part of your machine
Not a part of your machine
I am the machine"
Imagine Dragons,"Cool out, cool out

Just before I go
Yes I know that I'm losing control, yeah
I wanna take things slow, put my mind cruise control
I know I'm always pacing
And I blame it on the pressure I'm facing
I wanna take things slow, put my mind cruise control

I'm standing on your front porch, saying: ""Don't go""
You're lookin' at me wild saying ""Just go home"" and

Cool out, 'cause baby I don't think I'm the one for you
So just cool out, 'cause baby I don't think I'm the one for you
So cool out, stay high, stay fresh, late nights
And just cool out, 'cause baby I don't think I'm the one for you
So cool out

You're always saying that you're read my sign and
Always wishing that I'll take the time but
You know that's not my speed
Only believe what I can see
I live my life in black and white
I know that's not what you would like
That's all I know, I put my mind and cruise control

I'm standing on your front porch, saying: ""Don't go""
You're lookin' at me wild saying ""Just go home"" and

Cool out, 'cause baby I don't think I'm the one for you
So just cool out, 'cause baby I don't think I'm the one for you
So cool out, stay high, stay fresh, late nights
And just cool out, 'cause baby I don't think I'm the one for you
So cool out (cool out, so cool out)

All the things that you detest in me
They keep you coming back for more, you see
We make each other get a bit crazy
But you'll always be a part of me

Cool out, 'cause baby I don't think I'm the one for you
So just cool out, 'cause baby I don't think I'm the one for you
So cool out, stay high, stay fresh, late nights
And just cool out, 'cause baby I don't think I'm the one for you
So cool out (cool out, so cool out)
Cool out, so cool out
(Cool out, cool out)
(Cool out, cool out)"
Imagine Dragons,"Oh, hush, my dear, it's been a difficult year
And terrors don’t prey on innocent victims
Trust me, darlin', trust me darlin'
It’s been a loveless year
I'm a man of three fears
Integrity, faith and crocodile tears
Trust me, darlin', trust me, darlin'

So look me in the eyes, tell me what you see
Perfect paradise, tearin' at the seams
I wish I could escape, I don't wanna fake it
Wish I could erase it, make your heart believe

But I'm a bad liar, bad liar
Now you know, now you know
That I'm a bad liar, bad liar
Now you know, you’re free to go

Did all my dreams never mean one thing?
Does happiness lie in a diamond ring?
Oh, i’ve been askin' for
Oh, i’ve been askin' for problems, problems, problems
I wage my war, on the world inside
I take my gun to the enemy's side
Oh, I've been askin’ for (trust me, darlin')
Oh, I've been askin' for (trust me, darlin') problems, problems, problems

So look me in the eyes, tell me what you see
Perfect paradise, tearin' at the seams
I wish I could escape, I don't wanna fake it
Wish I could erase it, make your heart believe

But I'm a bad liar, bad liar
Now you know, now you know
That I'm a bad liar, bad liar
Now you know, you're free to go

I can't breathe, I can't be
I can't be what you want me to be
Believe me, this one time
Believe me

I'm a bad liar, bad liar
Now you know, now you know
That I'm a bad liar, bad liar
Now you know, you're free to go

Oh
Please believe me
Please believe me"
Imagine Dragons,"One more day we'll spend together
Lay your eyes, look up upon me for the better
Oh, I know I'm worse for weather
But my love, I won't give up
Spend my days cursing my soul
Wishing I could paint my scars and make me whole
Oh, I know I could be better
But my love, I won't give up

I ain't no superman, I ain't no holy ghost
I'm just the one that keeps you up and that you love the most
I'll be your strong man, I'll be your West Coast
I'll be the sun, I'll be the waves, I'll be the one you love the most

Ooh, hey, hey, hey, oh
I'll be, I'll be, I'll be, I'll be, I'll be your West Coast, honey
Ooh, hey, hey, hey, oh
I'll be, I'll be, I'll be, I'll be, I'll be your West Coast, honey
Ooh, ooh, ooh, ooh
Ooh, ooh, ooh, ooh

I'd change my ways if you would stay
And all your tears that you have cried will go away
Oh, just grant me one more day
Oh, my love, please don't give up
See the devil at my door
I see the future of the ones that I've ignored
I guess I was born to be at war
But my love, I won't give up
So, my love, please don't give up

I ain't no superman, I ain't no holy ghost
I'm just the one that keeps you up and that you love the most
I'll be your strong man, I'll be your West Coast
I'll be the sun, I'll be the waves, I'll be the one you love the most

Ooh, hey, hey, hey, oh
I'll be, I'll be, I'll be, I'll be, I'll be your West Coast, honey
Ooh, hey, hey, hey, oh
I'll be, I'll be, I'll be, I'll be, I'll be your West Coast, honey

Ooh, hey, hey, hey (gonna be, gonna be)
I'll be, I'll be, I'll be, I'll be, I'll be your West Coast, honey (I get that feeling)
Ooh, hey, hey, hey (gonna be, gonna be)
I'll be, I'll be, I'll be, I'll be, I'll be your West Coast, honey (I get that feeling)"
Imagine Dragons,"I find it hard to say the things I want to say the most
Find a little bit of steady as I get close
Find a balance in the middle of the chaos
Send me low, send me high, send me never demigod
I remember walking in the cold of November
Hoping that I make it to the end of December
27 years and the end of my mind
But holding to the thought of another time
But looking to the ways at the ones before me
Looking for the path of the young and lonely
I don't want to hear about what to do
I don’t want to do it just to do it for you

Hello, hello
Let me tell you what it's like to be a zero, zero
Let me show you what it's like to always feel, feel
Like I’m empty and there's nothing really real, real
I'm looking for a way out
Hello, hello
Let me tell you what it's like to be a zero, zero
Let me show you what it's like to never feel, feel
Like I'm good enough for anything that's real, real
I'm looking for a way out

I find it hard to tell you how I want to run away
I understand it always makes you feel a certain way
I find a balance in the middle of the chaos
Send me up, send me down, send me never demigod
I remember walkin’ in the heat of the summer
Wide-eyed one with a mind full of wonder
27 years and I’ve nothing to show
Falling from the doves to the dark of the crow
Looking to the ways of the ones before me
Looking for the path of the young and lonely
I don't want to hear about what to do, no
I don’t want to do it just to do it for you

Hello, hello
Let me tell you what it's like to be a zero, zero
Let me show you what it's like to always feel, feel
Like I'm empty and there’s nothing really real, real
I'm looking for a way out
Hello, hello
Let me tell you what it's like to be a zero, zero
Let me show you what it's like to never feel, feel
Like I'm good enough for anything that's real, real
I'm looking for a way out

Let me tell you 'bout it, well let me tell you 'bout it
Maybe you're the same as me
Let me tell you 'bout it, well let me tell you 'bout it
They say the truth will set you free

Hello, hello
Let me tell you what it's like to be a zero, zero
Let me show you what it's like to always feel, feel
Like I'm empty and there's nothing really real, real
I'm looking for a way out
Hello, hello
Let me tell you what it's like to be a zero, zero
Let me show you what it's like to never feel, feel
Like I'm good enough for anything that's real, real
I'm looking for a way out"
Imagine Dragons,"The Roman king, the Romulus
The precipice, born to change
The final days, the last appraise
Augustus, Nero, taking names

I'm high, then I'm low, low
Stop, then I go, go
Bipolar, oh, oh
Yes, then I'm no, no
My time will come, I promise that
Pull the trigger back, back

Bullet in a gun (hey)
But in the end, my time will come
Like a bullet in a gun
Blood, sweat and tears to be the one
Bullet in a gun (hey), gun (hey), gun (hey)
Gun (hey), gun (hey), gun (hey), gun (hey)
Bullet in a gun (bu bu, hey), gun (hey), gun (bu bu, hey)
Gun (hey), gun (bu bu, hey), gun (hey), gun (bu bu, hey)
Bullet in a gun

To make a name, you pay the price
You give your life, no other way
The devil's deal, it comes around
To wear the crown, rise up from the ground

I'm high, then I'm low, low
Stop, then I go, go
Bipolar, oh, oh
Yes, then I'm no, no
My time will come, I promise that
Pull the trigger back, back

Bullet in a gun (hey)
But in the end, my time will come
Like a bullet in a gun
Blood, sweat and tears to be the one
Bullet in a gun (hey), gun (hey), gun (hey)
Gun (hey), gun (hey), gun (hey), gun (hey)
Bullet in a gun (bu bu, hey), gun (hey), gun (bu bu, hey)
Gun (hey), gun (bu bu, hey), gun (hey), gun (bu bu, hey)
Bullet in a gun

How many voices go unheard?
How many lessons never learned?
How many artists fear the light
Fear the pain, go insane?
Lose the mind, lose the self
(You only care about fame and wealth)
Sellout, sellout, sellout

Bullet in a gun (hey)
But in the end, my time will come
Like a bullet in a gun
Blood, sweat and tears to be the one
Bullet in a gun (hey), gun (hey), gun (hey)
Gun (hey), gun (hey), gun (hey), gun (hey)
Bullet in a gun (bu bu, hey), gun (hey), gun (bu bu, hey)
Gun (hey), gun (bu bu, hey), gun (hey), gun (bu bu, hey)
Bullet in a"
Imagine Dragons,"You know how we do

I wanna a new world without the order
I wanna resurrect and live a little shorter
I want it heavy
I want the fury
I want to be like the judge and the jury

From the outside everything moves right
From the outside, from the outside
From the outside everything moves right
From the outside, from the outside

We are, we are the face of the future
We are, we are the digital heartbeat
We are, we are the face of the future
We don't wanna change, we just want to change everything
Hey, hey, hey, hey, digital, digital
Hey, hey, hey, hey, digital heartbeat
Hey, hey, hey, hey, digital, digital
We don't wanna change, we just want to change everything

I wanna a new world without the order
I wanna resurrect and live a little shorter
I want it heavy
I want the fury
I want to be like the judge and the jury

From the outside everything moves right
From the outside, from the outside
From the outside everything moves right
From the outside, from the outside

We are, we are the face of the future
We are, we are the digital heartbeat
We are, we are the face of the future
We don't wanna change, we just want to change everything
Hey, hey, hey, hey, digital, digital
Hey, hey, hey, hey, digital heartbeat
Hey, hey, hey, hey, digital, digital
We don't wanna change, we just want to change everything

And they they've been sayin', they've been sayin' the same thing
And they, they've been sayin', they've been sayin' the same thing
And they, they've been sayin', they've been sayin' the same thing
And they, they've been sayin', they've been sayin' the same thing
And they, they've been sayin', they've been sayin' the same thing
And they, they've been sayin', they've been sayin' the same thing
They, they've been sayin', they've been sayin' the same thing
And they, they've been sayin', they've been sayin' the same thing

We are, we are the face of the future
We are, we are the digital heartbeat
We are, we are the face of the future
We don't wanna change, we just want to change everything
Hey, hey, hey, hey, digital, digital
Hey, hey, hey, hey, digital heartbeat
Hey, hey, hey, hey, digital, digital
We don't wanna change, we just want to change everything

Hey, hey, hey, hey, digital, digital
Hey, hey, hey, hey, digital heartbeat
Hey, hey, hey, hey, digital, digital
We don't wanna change, we just want to change everything"
Imagine Dragons,"Oh, pretty baby, you're my motivator
Got me changing my words and my behavior
Pretty lady, you're my operator
Got me dialing your number just to hear ya

Tell me the things that you want
I give you all that I've got
Open your eyes, then you will see

It's just you and me
Only
Throwing out the key
Just living in a dream
It's just you and me
Only
Listen to you breathe
Just living in a dream
It's just you and me

My disaster, you're my only answer
You got me thinking that I could be your master
Pretty baby, you're my heavy ocean
Weigh me down and give me your devotion

Tell me the things that you want (you want)
I give you all that I've got (I've got)
Open your eyes, then you will see

It's just you and me
Only
Throwing out the key
Just living in a dream
It's just you and me
Only
Listen to you breathe
Just living in a dream
It's just you and me

Take, take me over
They'll take me over
And I don't wanna wake up
It's just you and me
Take, take me over
They'll take me over
And I don't wanna wake up
It's just you and me

Dream, dream, dream, dream world
Dream, dream, dream, dream world (take, take me over)
They'll take me over
I don't wanna wake up, wake up, wake up, wake up

Listen to you breathe
Just living in a dream
It's just you and me
Only
Throwing out the key
Just living in a dream
It's just you and me

Dream, dream, dream, dream world
It's just you and me
Dream, dream, dream, dream world
Only"
Imagine Dragons,"Time goes by and still I'm stuck on you
Yeah, time goes by and still I'm stuck on you, ooh, you, ooh

I been afraid, don't wanna fade out of my body
I been astray, barely awake, floating above me
Covered in red, what can I say? I've been a zombie
I'm feeling like I've been locked in a grave
You were the laugh, you were the life, you were the party
You were the brave, I was the weak, you were the army
You were the faith, you were the truth, I was the sorry
I'm feeling like you've been taking away

You were my one, you were my one
When all has been said, all has been done
You were my one, you were my one
Now I am left reaching above me, oh, oh

Time goes by and still I'm stuck on you, ooh, you, ooh (whoa oh)
Well time goes by and still I'm stuck on you, ooh, you, ooh

Why did you leave? Why did you go leaving me lonely?
Didn't you know you were the home, you were the only?
Where did you go? Where did you go? Where did you go?
Come back to me

You were my one, you were my one
When all has been said, all has been done
You were my one, you were my one
Now I am left reaching above me, oh, oh

Time goes by and still I'm stuck on you, ooh, you, ooh (whoa oh)
Well, time goes by and still I'm stuck on you, ooh, you, ooh (whoa oh)

Time goes by and still I'm stuck on you
Yeah, time goes by and still I'm stuck on you, stuck on you, you, you
Oh, oh, oh, whoa (whoa oh, whoa, oh)
Oh, oh, oh
As time goes by, as time goes by
Whoa

Time goes by and still I'm stuck on you, ooh, you, ooh (whoa oh)
Well, time goes by and still I'm stuck on you, ooh, you, ooh (whoa oh)"
Imagine Dragons,"It's been a long time coming, coming
Seeming like we all been running, running
Feeling like the wild west, gunning, gunning
Listen to our elders shunning, shunning
Flipping on the news, be talking, talking
All about the problems, shocking, shocking
We put on our headphones walking, walking
We put on our headphones

Where did we all go wrong?
Love, love, love, love
Lo-lo-lo-love, love, love
Lo-lo-lo-love, love, love
Lo-lo-lo-love, love, love
Where did we all, where did we all go wrong?

All we see is faces, color, color
All the other races, other, other
Why can’t you just be my brother, brother?
We don't have to kill one another, kill one another
All around the world, we are one, we are one
All around the world, we are one

So where did we all go wrong?
Love, love, love, love
Lo-lo-lo-love, love, love
Lo-lo-lo-love, love, love
Lo-lo-lo-love, love, love
Where did we all, where did we all go wrong?
Love, love, love, love (as darkness will throw the dawn)
Lo-lo-lo-love, love, love (love is our only hope)
Lo-lo-lo-love, love, love
Lo-lo-lo-love, love, love
Where did we all, where did we all go wrong?

'Cause we got the same blood, blood
We got the same blood, blood
But will it be enough, 'nuff?
Will it be enough?
We got the same heartbeat
We’re living for the same dreams
We got the same bloodstream
Where did we all go wrong? (Oh, woo)

Where did we all, where did we all go wrong?
Love, love, love, love (as darkness will throw the dawn)
Lo-lo-lo-love, love, love (love is our only hope)
Lo-lo-lo-love, love, love, oh
Lo-lo-lo-love, love, love

Where did we all, where did we all go wrong?
Where did we all, where did we all?
Where did we all, where did we all? (Oh)
Where did we all, where did we all?
Where did we all, where did we all go wrong?
Love, love, love (where did we all, where did we all?)
Lo-lo-lo-love, love, love (where did we all, where did we all?)
Lo-lo-lo-love, love, love (where did we all, where did we all?)"
Imagine Dragons,"Two hearts, one valve
Pumpin' the blood, we were the flood
We were the body and
Two lives, one life
Stickin' it out, lettin' you down
Makin' it right

Seasons, they will change
Life will make you grow
Dreams will make you cry, cry, cry
Everything is temporary
Everything will slide
Love will never die, die, die

I know that ooh, birds fly in every direction
Ooh, I hope to see you again

Sunsets, sunrises
Livin' the dream, watchin' the leaves
Changin' the seasons
Some nights I think of you
Relivin' the past, wishin' it'd last
Wishin' and dreamin'

Seasons, they will change
Life will make you grow
Death can make you hard, hard, hard
Everything is temporary
Everything will slide
Love will never die, die, die

I know that ooh, birds fly in every direction
Ooh, I hope to see you again
Ooh, birds fly in every direction
Ooh, so fly high, so fly high

When the moon is lookin' dark
Shine that light up for your ground
I'm flyin' up to let you see
That the shadow cast is me

I know that ooh, birds fly in every direction
Ooh, I hope to see you again
Ooh, birds fly in every direction
Ooh, so fly high, so fly high
Ooh, so fly high, so fly high
Ooh, so fly high, so fly high"
Imagine Dragons,"Patience only gets you so far
Blood will get you further
Pain will only make your heart hard
Tossed in fury's weather
Innocence is beautiful to see
Won't you box it up for me?
For me

Oh, give me strength, and give me peace
Does anyone out there watching hear me?

It's just another damn part, don't let it get the best of you
It's only up from the floor, light everything inside of you
Don't burn out, don't burn out on me
Don't burn out, don't burn out on me

Sadness is my enemy
I fear time will age him gently
Walking by my side for all these years
Seems that we've grown friendly
Happiness is beautiful to see
Won't you box it up for me?
For me

Oh, give me strength, and give me peace
Does anyone out there watching hear me?

It's just another damn part, don't let it get the best of you
It's only up from the floor, light everything inside of you
Don't burn out, don't burn out on me
Don't burn out, don't burn out on me

It's just another damn part
It's just another damn part
I won't give up
I, I won't give up
I, I won't give up
I, I won't

It's just another damn part, don't let it get the best of you
It's only up from the floor, light everything inside of you
I don't wanna let you go, I don't wanna let you go
Don't burn out, don't burn out on me
I don't wanna let you go, I don't wanna let you go
Don't burn out, don't burn out on me"
Imagine Dragons,"She says that the world is a broken mess
And it's always on her mind
She cries at the news when the shots ring out
Every single time

And no, I cannot fix it, no, I cannot make it stop

So I said, ""Turn your phone off, only look me in my eyes
Can we live that real life, real life?""
Oh, hey, ""Turn your phone off, only look me in my eyes
Can we live, yeah, real life, real life?""

Prays on her knees as the towers fold
To a God she does not know
She's begging him to stop the mess
As the Boston bombs blow (ooh)
She said, ""How could I ever believe in something
That would step aside and watch?""
And I got no words to say 'cause I think I lost my faith
But I thank you for the day when everything will be okay

But no, I cannot fix it, and I cannot make it stop

So I said, ""Turn your phone off, only look me in my eyes
Can we live that real life, real life?""
Oh, hey, ""Turn your phone off, only look me in my eyes
Can we live, yeah, real life, real life?""

I wish I had the answers
Something you could hold too
Only thing that's real to me is
You

""Turn your phone off, only look me in my eyes
Can we live that real life, real life?""
Oh, hey, ""Turn your phone off, only look me in my eyes
Can we live, yeah, real life, real life?""

Oh, hey (real life, hey)
Real life, real life
Oh, hey
Real life, real life
Oh, hey"
